unit,target_rank,quantity,upgrade_material,rarity
blackTerminator,BRONZE_2,3,upgHpU014,Uncommon
blackTerminator,BRONZE_3,6,upgArmC004,Common
blackTerminator,BRONZE_3,4,upgArmC012,Common
blackTerminator,BRONZE_3,2,upgDmgC007,Common
blackTerminator,BRONZE_3,6,upgDmgC009,Common
blackTerminator,BRONZE_3,6,upgDmgC010,Common
blackTerminator,BRONZE_3,4,upgHpC014,Common
blackTerminator,BRONZE_3,1,upgArmR023,Rare
blackTerminator,BRONZE_3,4,upgDmgR003,Rare
blackTerminator,BRONZE_3,9,upgHpR023,Rare
blackTerminator,BRONZE_3,5,upgArmU002,Uncommon
blackTerminator,BRONZE_3,5,upgArmU008,Uncommon
blackTerminator,BRONZE_3,7,upgDmgU010,Uncommon
blackTerminator,BRONZE_3,3,upgHpU014,Uncommon
blackTerminator,SILVER_1,4,upgArmC003,Common
blackTerminator,SILVER_1,3,upgArmC007,Common
blackTerminator,SILVER_1,2,upgDmgC012,Common
blackTerminator,SILVER_1,8,upgDmgC014,Common
blackTerminator,SILVER_1,4,upgHpC008,Common
blackTerminator,SILVER_1,3,upgHpC010,Common
blackTerminator,SILVER_1,2,upgHpC013,Common
blackTerminator,SILVER_1,9,upgArmR023,Rare
blackTerminator,SILVER_1,9,upgDmgR023,Rare
blackTerminator,SILVER_1,4,upgHpR008,Rare
blackTerminator,SILVER_1,5,upgHpR018,Rare
blackTerminator,SILVER_1,5,upgArmU007,Uncommon
blackTerminator,SILVER_1,5,upgDmgU019,Uncommon
blackTerminator,SILVER_1,5,upgHpU012,Uncommon
blackTerminator,SILVER_2,4,upgArmC013,Common
blackTerminator,SILVER_2,6,upgHpC010,Common
blackTerminator,SILVER_2,2,upgHpC013,Common
blackTerminator,SILVER_2,4,upgHpC015,Common
blackTerminator,SILVER_2,1,upgDmgE004,Epic
blackTerminator,SILVER_2,4,upgArmR005,Rare
blackTerminator,SILVER_2,9,upgArmR023,Rare
blackTerminator,SILVER_2,9,upgDmgR023,Rare
blackTerminator,SILVER_2,6,upgHpR008,Rare
blackTerminator,SILVER_2,9,upgHpR023,Rare
blackTerminator,SILVER_2,5,upgArmU009,Uncommon
blackTerminator,SILVER_2,6,upgHpU009,Uncommon
blackTerminator,SILVER_3,6,upgArmC007,Common
blackTerminator,SILVER_3,4,upgArmC011,Common
blackTerminator,SILVER_3,4,upgArmC012,Common
blackTerminator,SILVER_3,2,upgDmgC007,Common
blackTerminator,SILVER_3,4,upgDmgC012,Common
blackTerminator,SILVER_3,8,upgDmgC014,Common
blackTerminator,SILVER_3,8,upgHpC008,Common
blackTerminator,SILVER_3,6,upgHpC010,Common
blackTerminator,SILVER_3,1,upgHpE003,Epic
blackTerminator,SILVER_3,4,upgArmR006,Rare
blackTerminator,SILVER_3,18,upgArmR023,Rare
blackTerminator,SILVER_3,18,upgDmgR023,Rare
blackTerminator,SILVER_3,8,upgHpR008,Rare
blackTerminator,SILVER_3,9,upgHpR023,Rare
blackTerminator,SILVER_3,10,upgArmU007,Uncommon
blackTerminator,SILVER_3,5,upgDmgU010,Uncommon
blackTerminator,SILVER_3,10,upgDmgU019,Uncommon
blackTerminator,GOLD_1,8,upgArmC003,Common
blackTerminator,GOLD_1,12,upgArmC013,Common
blackTerminator,GOLD_1,8,upgDmgC012,Common
blackTerminator,GOLD_1,16,upgDmgC014,Common
blackTerminator,GOLD_1,12,upgHpC010,Common
blackTerminator,GOLD_1,10,upgHpC013,Common
blackTerminator,GOLD_1,5,upgArmE010,Epic
blackTerminator,GOLD_1,9,upgArmR023,Rare
blackTerminator,GOLD_1,9,upgDmgR023,Rare
blackTerminator,GOLD_1,12,upgHpR008,Rare
blackTerminator,GOLD_1,18,upgHpR023,Rare
blackTerminator,GOLD_1,15,upgArmU009,Uncommon
blackTerminator,GOLD_1,20,upgDmgU019,Uncommon
blackTerminator,GOLD_1,14,upgHpU009,Uncommon
blackTerminator,GOLD_1,10,upgHpU012,Uncommon
blackTerminator,GOLD_2,12,upgArmC003,Common
blackTerminator,GOLD_2,12,upgArmC007,Common
blackTerminator,GOLD_2,8,upgArmC012,Common
blackTerminator,GOLD_2,4,upgArmC013,Common
blackTerminator,GOLD_2,4,upgDmgC007,Common
blackTerminator,GOLD_2,4,upgDmgC012,Common
blackTerminator,GOLD_2,8,upgDmgC014,Common
blackTerminator,GOLD_2,4,upgHpC008,Common
blackTerminator,GOLD_2,12,upgHpC010,Common
blackTerminator,GOLD_2,8,upgHpC013,Common
blackTerminator,GOLD_2,6,upgDmgE010,Epic
blackTerminator,GOLD_2,7,upgDmgE011,Epic
blackTerminator,GOLD_2,5,upgHpE012,Epic
blackTerminator,GOLD_2,5,upgHpE015,Epic
blackTerminator,GOLD_2,9,upgHpL103,Legendary
blackTerminator,GOLD_2,18,upgArmR023,Rare
blackTerminator,GOLD_2,18,upgDmgR023,Rare
blackTerminator,GOLD_2,4,upgHpR008,Rare
blackTerminator,GOLD_2,7,upgHpR018,Rare
blackTerminator,GOLD_2,20,upgArmU007,Uncommon
blackTerminator,GOLD_2,5,upgArmU009,Uncommon
blackTerminator,GOLD_2,10,upgDmgU010,Uncommon
blackTerminator,GOLD_2,10,upgDmgU019,Uncommon
blackTerminator,GOLD_2,15,upgHpU012,Uncommon
blackTerminator,GOLD_3,8,upgArmC003,Common
blackTerminator,GOLD_3,8,upgArmC012,Common
blackTerminator,GOLD_3,16,upgArmC013,Common
blackTerminator,GOLD_3,6,upgDmgC005,Common
blackTerminator,GOLD_3,4,upgDmgC007,Common
blackTerminator,GOLD_3,6,upgDmgC008,Common
blackTerminator,GOLD_3,6,upgHpC010,Common
blackTerminator,GOLD_3,12,upgHpC013,Common
blackTerminator,GOLD_3,5,upgArmE010,Epic
blackTerminator,GOLD_3,6,upgDmgE001,Epic
blackTerminator,GOLD_3,7,upgDmgE011,Epic
blackTerminator,GOLD_3,5,upgHpE012,Epic
blackTerminator,GOLD_3,18,upgHpL103,Legendary
blackTerminator,GOLD_3,6,upgHpR008,Rare
blackTerminator,GOLD_3,9,upgHpR014,Rare
blackTerminator,GOLD_3,7,upgHpR018,Rare
blackTerminator,GOLD_3,18,upgHpR023,Rare
blackTerminator,GOLD_3,20,upgArmU009,Uncommon
blackTerminator,GOLD_3,10,upgDmgU010,Uncommon
blackTerminator,GOLD_3,10,upgDmgU011,Uncommon
blackTerminator,GOLD_3,6,upgHpU009,Uncommon
blackTerminator,GOLD_3,10,upgHpU012,Uncommon
blackTerminator,DIAMOND_1,12,upgArmC003,Common
blackTerminator,DIAMOND_1,9,upgArmC007,Common
blackTerminator,DIAMOND_1,6,upgDmgC005,Common
blackTerminator,DIAMOND_1,6,upgDmgC008,Common
blackTerminator,DIAMOND_1,8,upgDmgC012,Common
blackTerminator,DIAMOND_1,16,upgDmgC014,Common
blackTerminator,DIAMOND_1,15,upgHpC010,Common
blackTerminator,DIAMOND_1,6,upgHpC013,Common
blackTerminator,DIAMOND_1,6,upgDmgE001,Epic
blackTerminator,DIAMOND_1,6,upgDmgE010,Epic
blackTerminator,DIAMOND_1,5,upgHpE015,Epic
blackTerminator,DIAMOND_1,27,upgHpL103,Legendary
blackTerminator,DIAMOND_1,6,upgHpR008,Rare
blackTerminator,DIAMOND_1,9,upgHpR014,Rare
blackTerminator,DIAMOND_1,15,upgArmU007,Uncommon
blackTerminator,DIAMOND_1,10,upgDmgU011,Uncommon
blackTerminator,DIAMOND_1,20,upgDmgU019,Uncommon
blackTerminator,DIAMOND_1,8,upgHpU009,Uncommon
blackTerminator,DIAMOND_1,15,upgHpU012,Uncommon
blackTerminator,DIAMOND_2,12,upgArmC002,Common
blackTerminator,DIAMOND_2,4,upgArmC003,Common
blackTerminator,DIAMOND_2,12,upgDmgC001,Common
blackTerminator,DIAMOND_2,6,upgDmgC005,Common
blackTerminator,DIAMOND_2,6,upgDmgC008,Common
blackTerminator,DIAMOND_2,12,upgDmgC009,Common
blackTerminator,DIAMOND_2,2,upgHpC013,Common
blackTerminator,DIAMOND_2,8,upgHpC014,Common
blackTerminator,DIAMOND_2,6,upgHpC017,Common
blackTerminator,DIAMOND_2,5,upgArmE010,Epic
blackTerminator,DIAMOND_2,6,upgDmgE001,Epic
blackTerminator,DIAMOND_2,6,upgDmgE010,Epic
blackTerminator,DIAMOND_2,5,upgHpE017,Epic
blackTerminator,DIAMOND_2,27,upgHpL103,Legendary
blackTerminator,DIAMOND_2,12,upgArmR015,Rare
blackTerminator,DIAMOND_2,8,upgDmgR003,Rare
blackTerminator,DIAMOND_2,9,upgHpR014,Rare
blackTerminator,DIAMOND_2,10,upgArmU002,Uncommon
blackTerminator,DIAMOND_2,12,upgArmU005,Uncommon
blackTerminator,DIAMOND_2,4,upgDmgU010,Uncommon
blackTerminator,DIAMOND_2,10,upgDmgU011,Uncommon
blackTerminator,DIAMOND_2,5,upgHpU012,Uncommon
blackTerminator,DIAMOND_2,6,upgHpU014,Uncommon
blackTerminator,DIAMOND_2,5,upgHpU017,Uncommon
blackTerminator,DIAMOND_3,4,upgArmC003,Common
blackTerminator,DIAMOND_3,6,upgDmgC005,Common
blackTerminator,DIAMOND_3,6,upgDmgC008,Common
blackTerminator,DIAMOND_3,2,upgHpC013,Common
blackTerminator,DIAMOND_3,8,upgArmE013,Epic
blackTerminator,DIAMOND_3,6,upgDmgE001,Epic
blackTerminator,DIAMOND_3,6,upgDmgE010,Epic
blackTerminator,DIAMOND_3,8,upgDmgE011,Epic
blackTerminator,DIAMOND_3,8,upgHpE003,Epic
blackTerminator,DIAMOND_3,16,upgArmL001,Legendary
blackTerminator,DIAMOND_3,8,upgArmL204,Legendary
blackTerminator,DIAMOND_3,16,upgDmgL001,Legendary
blackTerminator,DIAMOND_3,8,upgDmgL204,Legendary
blackTerminator,DIAMOND_3,27,upgHpL103,Legendary
blackTerminator,DIAMOND_3,9,upgHpR014,Rare
blackTerminator,DIAMOND_3,10,upgDmgU011,Uncommon
blackTerminator,DIAMOND_3,5,upgHpU012,Uncommon
blackTerminator,ADAMANTINE_1,4,upgArmC003,Common
blackTerminator,ADAMANTINE_1,9,upgArmC007,Common
blackTerminator,ADAMANTINE_1,8,upgArmC012,Common
blackTerminator,ADAMANTINE_1,4,upgDmgC007,Common
blackTerminator,ADAMANTINE_1,9,upgHpC010,Common
blackTerminator,ADAMANTINE_1,2,upgHpC013,Common
blackTerminator,ADAMANTINE_1,8,upgArmE013,Epic
blackTerminator,ADAMANTINE_1,6,upgDmgE010,Epic
blackTerminator,ADAMANTINE_1,15,upgDmgE011,Epic
blackTerminator,ADAMANTINE_1,8,upgHpE003,Epic
blackTerminator,ADAMANTINE_1,5,upgHpE015,Epic
blackTerminator,ADAMANTINE_1,16,upgArmL001,Legendary
blackTerminator,ADAMANTINE_1,3,upgArmL202,Legendary
blackTerminator,ADAMANTINE_1,8,upgArmL204,Legendary
blackTerminator,ADAMANTINE_1,16,upgDmgL001,Legendary
blackTerminator,ADAMANTINE_1,3,upgDmgL003,Legendary
blackTerminator,ADAMANTINE_1,8,upgDmgL204,Legendary
blackTerminator,ADAMANTINE_1,9,upgHpL103,Legendary
blackTerminator,ADAMANTINE_1,12,upgHpM002,Mythic
blackTerminator,ADAMANTINE_1,7,upgHpR018,Rare
blackTerminator,ADAMANTINE_1,15,upgArmU007,Uncommon
blackTerminator,ADAMANTINE_1,10,upgDmgU010,Uncommon
blackTerminator,ADAMANTINE_1,5,upgHpU012,Uncommon
bloodDante,STONE_2,1,upgArmC002,Common
bloodDante,STONE_2,1,upgArmC013,Common
bloodDante,STONE_2,1,upgDmgC010,Common
bloodDante,STONE_2,1,upgDmgC011,Common
bloodDante,STONE_2,1,upgHpC004,Common
bloodDante,STONE_2,1,upgHpC015,Common
bloodDante,STONE_3,2,upgArmC001,Common
bloodDante,STONE_3,2,upgDmgC003,Common
bloodDante,STONE_3,4,upgDmgC011,Common
bloodDante,STONE_3,1,upgHpC002,Common
bloodDante,STONE_3,1,upgHpC003,Common
bloodDante,STONE_3,1,upgDmgU010,Uncommon
bloodDante,IRON_1,1,upgDmgC009,Common
bloodDante,IRON_1,1,upgDmgC013,Common
bloodDante,IRON_1,6,upgHpC002,Common
bloodDante,IRON_1,1,upgArmU001,Uncommon
bloodDante,IRON_1,1,upgArmU005,Uncommon
bloodDante,IRON_1,1,upgHpU002,Uncommon
bloodDante,IRON_2,6,upgArmC004,Common
bloodDante,IRON_2,3,upgHpC006,Common
bloodDante,IRON_2,3,upgHpC015,Common
bloodDante,IRON_2,1,upgArmU001,Uncommon
bloodDante,IRON_2,1,upgDmgU010,Uncommon
bloodDante,IRON_2,1,upgDmgU012,Uncommon
bloodDante,IRON_2,1,upgHpU017,Uncommon
bloodDante,IRON_3,4,upgDmgC012,Common
bloodDante,IRON_3,2,upgHpC013,Common
bloodDante,IRON_3,6,upgHpC017,Common
bloodDante,IRON_3,1,upgArmR005,Rare
bloodDante,IRON_3,1,upgArmU001,Uncommon
bloodDante,IRON_3,1,upgDmgU011,Uncommon
bloodDante,IRON_3,1,upgHpU002,Uncommon
bloodDante,IRON_3,5,upgHpU017,Uncommon
bloodDante,BRONZE_1,6,upgArmC002,Common
bloodDante,BRONZE_1,6,upgDmgC009,Common
bloodDante,BRONZE_1,6,upgHpC003,Common
bloodDante,BRONZE_1,1,upgArmR015,Rare
bloodDante,BRONZE_1,1,upgDmgR035,Rare
bloodDante,BRONZE_1,2,upgDmgU010,Uncommon
bloodDante,BRONZE_1,5,upgHpU002,Uncommon
bloodDante,BRONZE_1,1,upgHpU006,Uncommon
bloodDante,BRONZE_1,3,upgHpU014,Uncommon
bloodDante,BRONZE_2,3,upgArmC001,Common
bloodDante,BRONZE_2,4,upgArmC013,Common
bloodDante,BRONZE_2,3,upgDmgC010,Common
bloodDante,BRONZE_2,3,upgDmgC013,Common
bloodDante,BRONZE_2,2,upgHpC013,Common
bloodDante,BRONZE_2,3,upgHpC016,Common
bloodDante,BRONZE_2,1,upgDmgR005,Rare
bloodDante,BRONZE_2,1,upgHpR005,Rare
bloodDante,BRONZE_2,1,upgHpR035,Rare
bloodDante,BRONZE_2,5,upgArmU001,Uncommon
bloodDante,BRONZE_2,5,upgArmU009,Uncommon
bloodDante,BRONZE_2,5,upgDmgU012,Uncommon
bloodDante,BRONZE_3,3,upgArmC001,Common
bloodDante,BRONZE_3,6,upgDmgC009,Common
bloodDante,BRONZE_3,6,upgDmgC010,Common
bloodDante,BRONZE_3,4,upgHpC014,Common
bloodDante,BRONZE_3,3,upgHpC016,Common
bloodDante,BRONZE_3,1,upgArmR035,Rare
bloodDante,BRONZE_3,1,upgDmgR002,Rare
bloodDante,BRONZE_3,4,upgDmgR003,Rare
bloodDante,BRONZE_3,9,upgHpR035,Rare
bloodDante,BRONZE_3,5,upgArmU001,Uncommon
bloodDante,BRONZE_3,5,upgArmU008,Uncommon
bloodDante,BRONZE_3,2,upgDmgU010,Uncommon
bloodDante,BRONZE_3,3,upgHpU014,Uncommon
bloodDante,SILVER_1,2,upgDmgC003,Common
bloodDante,SILVER_1,4,upgDmgC011,Common
bloodDante,SILVER_1,6,upgHpC002,Common
bloodDante,SILVER_1,1,upgArmE013,Epic
bloodDante,SILVER_1,9,upgArmR035,Rare
bloodDante,SILVER_1,6,upgDmgR006,Rare
bloodDante,SILVER_1,9,upgDmgR035,Rare
bloodDante,SILVER_1,1,upgHpR019,Rare
bloodDante,SILVER_1,5,upgDmgU003,Uncommon
bloodDante,SILVER_1,6,upgHpU014,Uncommon
bloodDante,SILVER_2,4,upgArmC013,Common
bloodDante,SILVER_2,2,upgHpC013,Common
bloodDante,SILVER_2,4,upgHpC015,Common
bloodDante,SILVER_2,1,upgDmgE011,Epic
bloodDante,SILVER_2,1,upgHpE003,Epic
bloodDante,SILVER_2,4,upgArmR005,Rare
bloodDante,SILVER_2,9,upgArmR035,Rare
bloodDante,SILVER_2,9,upgDmgR035,Rare
bloodDante,SILVER_2,9,upgHpR035,Rare
bloodDante,SILVER_2,5,upgArmU009,Uncommon
bloodDante,SILVER_3,9,upgArmC001,Common
bloodDante,SILVER_3,4,upgArmC002,Common
bloodDante,SILVER_3,4,upgDmgC003,Common
bloodDante,SILVER_3,6,upgDmgC009,Common
bloodDante,SILVER_3,8,upgDmgC011,Common
bloodDante,SILVER_3,4,upgHpC014,Common
bloodDante,SILVER_3,3,upgHpC016,Common
bloodDante,SILVER_3,1,upgHpL115,Legendary
bloodDante,SILVER_3,9,upgArmR035,Rare
bloodDante,SILVER_3,4,upgDmgR003,Rare
bloodDante,SILVER_3,18,upgDmgR035,Rare
bloodDante,SILVER_3,4,upgHpR002,Rare
bloodDante,SILVER_3,6,upgHpR005,Rare
bloodDante,SILVER_3,5,upgArmU001,Uncommon
bloodDante,SILVER_3,10,upgDmgU003,Uncommon
bloodDante,SILVER_3,2,upgDmgU010,Uncommon
bloodDante,SILVER_3,6,upgHpU007,Uncommon
bloodDante,SILVER_3,3,upgHpU014,Uncommon
bloodDante,GOLD_1,12,upgArmC013,Common
bloodDante,GOLD_1,12,upgDmgC001,Common
bloodDante,GOLD_1,4,upgDmgC003,Common
bloodDante,GOLD_1,6,upgDmgC010,Common
bloodDante,GOLD_1,8,upgDmgC011,Common
bloodDante,GOLD_1,6,upgDmgC013,Common
bloodDante,GOLD_1,6,upgHpC013,Common
bloodDante,GOLD_1,6,upgHpC017,Common
bloodDante,GOLD_1,5,upgArmE010,Epic
bloodDante,GOLD_1,5,upgHpE017,Epic
bloodDante,GOLD_1,1,upgArmL001,Legendary
bloodDante,GOLD_1,9,upgDmgR035,Rare
bloodDante,GOLD_1,9,upgHpR035,Rare
bloodDante,GOLD_1,10,upgArmU002,Uncommon
bloodDante,GOLD_1,15,upgArmU009,Uncommon
bloodDante,GOLD_1,10,upgDmgU003,Uncommon
bloodDante,GOLD_1,10,upgDmgU012,Uncommon
bloodDante,GOLD_1,5,upgHpU017,Uncommon
bloodDante,GOLD_2,18,upgArmC001,Common
bloodDante,GOLD_2,4,upgArmC002,Common
bloodDante,GOLD_2,12,upgDmgC009,Common
bloodDante,GOLD_2,12,upgDmgC010,Common
bloodDante,GOLD_2,6,upgHpC002,Common
bloodDante,GOLD_2,8,upgHpC014,Common
bloodDante,GOLD_2,12,upgHpC016,Common
bloodDante,GOLD_2,2,upgArmE010,Epic
bloodDante,GOLD_2,5,upgHpE003,Epic
bloodDante,GOLD_2,1,upgDmgL003,Legendary
bloodDante,GOLD_2,18,upgArmR035,Rare
bloodDante,GOLD_2,8,upgDmgR003,Rare
bloodDante,GOLD_2,6,upgDmgR006,Rare
bloodDante,GOLD_2,4,upgHpR002,Rare
bloodDante,GOLD_2,6,upgHpR005,Rare
bloodDante,GOLD_2,18,upgHpR035,Rare
bloodDante,GOLD_2,20,upgArmU001,Uncommon
bloodDante,GOLD_2,10,upgArmU008,Uncommon
bloodDante,GOLD_2,4,upgDmgU010,Uncommon
bloodDante,GOLD_2,2,upgDmgU012,Uncommon
bloodDante,GOLD_2,6,upgHpU007,Uncommon
bloodDante,GOLD_2,12,upgHpU014,Uncommon
bloodDante,GOLD_3,18,upgArmC001,Common
bloodDante,GOLD_3,4,upgArmC002,Common
bloodDante,GOLD_3,8,upgDmgC003,Common
bloodDante,GOLD_3,6,upgDmgC010,Common
bloodDante,GOLD_3,16,upgDmgC011,Common
bloodDante,GOLD_3,10,upgDmgC013,Common
bloodDante,GOLD_3,6,upgHpC003,Common
bloodDante,GOLD_3,20,upgHpC016,Common
bloodDante,GOLD_3,5,upgHpE003,Epic
bloodDante,GOLD_3,6,upgHpE012,Epic
bloodDante,GOLD_3,9,upgHpL115,Legendary
bloodDante,GOLD_3,18,upgArmR035,Rare
bloodDante,GOLD_3,18,upgDmgR035,Rare
bloodDante,GOLD_3,4,upgHpR002,Rare
bloodDante,GOLD_3,6,upgHpR005,Rare
bloodDante,GOLD_3,22,upgArmU001,Uncommon
bloodDante,GOLD_3,20,upgDmgU003,Uncommon
bloodDante,GOLD_3,10,upgDmgU012,Uncommon
bloodDante,GOLD_3,5,upgHpU002,Uncommon
bloodDante,GOLD_3,6,upgHpU007,Uncommon
bloodDante,GOLD_3,10,upgHpU016,Uncommon
bloodDante,DIAMOND_1,15,upgArmC001,Common
bloodDante,DIAMOND_1,8,upgArmC003,Common
bloodDante,DIAMOND_1,8,upgArmC012,Common
bloodDante,DIAMOND_1,8,upgArmC013,Common
bloodDante,DIAMOND_1,4,upgDmgC007,Common
bloodDante,DIAMOND_1,2,upgDmgC013,Common
bloodDante,DIAMOND_1,8,upgHpC013,Common
bloodDante,DIAMOND_1,13,upgHpC016,Common
bloodDante,DIAMOND_1,13,upgDmgE011,Epic
bloodDante,DIAMOND_1,5,upgHpE003,Epic
bloodDante,DIAMOND_1,5,upgHpE012,Epic
bloodDante,DIAMOND_1,18,upgHpL115,Legendary
bloodDante,DIAMOND_1,6,upgHpR005,Rare
bloodDante,DIAMOND_1,7,upgHpR018,Rare
bloodDante,DIAMOND_1,9,upgHpR019,Rare
bloodDante,DIAMOND_1,18,upgHpR035,Rare
bloodDante,DIAMOND_1,15,upgArmU001,Uncommon
bloodDante,DIAMOND_1,10,upgArmU009,Uncommon
bloodDante,DIAMOND_1,10,upgDmgU010,Uncommon
bloodDante,DIAMOND_1,6,upgHpU007,Uncommon
bloodDante,DIAMOND_1,10,upgHpU012,Uncommon
bloodDante,DIAMOND_1,5,upgHpU016,Uncommon
bloodDante,DIAMOND_2,6,upgArmC001,Common
bloodDante,DIAMOND_2,8,upgArmC011,Common
bloodDante,DIAMOND_2,8,upgArmC012,Common
bloodDante,DIAMOND_2,16,upgArmC013,Common
bloodDante,DIAMOND_2,4,upgDmgC007,Common
bloodDante,DIAMOND_2,6,upgDmgC013,Common
bloodDante,DIAMOND_2,6,upgHpC003,Common
bloodDante,DIAMOND_2,8,upgHpC013,Common
bloodDante,DIAMOND_2,12,upgHpC016,Common
bloodDante,DIAMOND_2,5,upgArmE010,Epic
bloodDante,DIAMOND_2,6,upgDmgE011,Epic
bloodDante,DIAMOND_2,6,upgHpE012,Epic
bloodDante,DIAMOND_2,2,upgHpE017,Epic
bloodDante,DIAMOND_2,27,upgHpL115,Legendary
bloodDante,DIAMOND_2,8,upgArmR006,Rare
bloodDante,DIAMOND_2,6,upgHpR005,Rare
bloodDante,DIAMOND_2,9,upgHpR019,Rare
bloodDante,DIAMOND_2,2,upgArmU001,Uncommon
bloodDante,DIAMOND_2,20,upgArmU009,Uncommon
bloodDante,DIAMOND_2,10,upgDmgU010,Uncommon
bloodDante,DIAMOND_2,5,upgHpU002,Uncommon
bloodDante,DIAMOND_2,6,upgHpU007,Uncommon
bloodDante,DIAMOND_2,15,upgHpU016,Uncommon
bloodDante,DIAMOND_3,4,upgArmC013,Common
bloodDante,DIAMOND_3,2,upgDmgC013,Common
bloodDante,DIAMOND_3,6,upgHpC003,Common
bloodDante,DIAMOND_3,2,upgHpC013,Common
bloodDante,DIAMOND_3,4,upgHpC016,Common
bloodDante,DIAMOND_3,8,upgArmE013,Epic
bloodDante,DIAMOND_3,14,upgDmgE011,Epic
bloodDante,DIAMOND_3,8,upgHpE003,Epic
bloodDante,DIAMOND_3,6,upgHpE012,Epic
bloodDante,DIAMOND_3,16,upgArmL001,Legendary
bloodDante,DIAMOND_3,8,upgArmL204,Legendary
bloodDante,DIAMOND_3,16,upgDmgL001,Legendary
bloodDante,DIAMOND_3,8,upgDmgL204,Legendary
bloodDante,DIAMOND_3,27,upgHpL115,Legendary
bloodDante,DIAMOND_3,9,upgHpR019,Rare
bloodDante,DIAMOND_3,5,upgArmU009,Uncommon
bloodDante,DIAMOND_3,5,upgHpU002,Uncommon
bloodDante,DIAMOND_3,5,upgHpU016,Uncommon
bloodDante,ADAMANTINE_1,12,upgArmC013,Common
bloodDante,ADAMANTINE_1,12,upgDmgC001,Common
bloodDante,ADAMANTINE_1,6,upgHpC003,Common
bloodDante,ADAMANTINE_1,6,upgHpC013,Common
bloodDante,ADAMANTINE_1,5,upgArmE010,Epic
bloodDante,ADAMANTINE_1,8,upgArmE013,Epic
bloodDante,ADAMANTINE_1,7,upgDmgE001,Epic
bloodDante,ADAMANTINE_1,8,upgDmgE011,Epic
bloodDante,ADAMANTINE_1,8,upgHpE003,Epic
bloodDante,ADAMANTINE_1,6,upgHpE012,Epic
bloodDante,ADAMANTINE_1,16,upgArmL001,Legendary
bloodDante,ADAMANTINE_1,3,upgArmL203,Legendary
bloodDante,ADAMANTINE_1,8,upgArmL204,Legendary
bloodDante,ADAMANTINE_1,19,upgDmgL001,Legendary
bloodDante,ADAMANTINE_1,8,upgDmgL204,Legendary
bloodDante,ADAMANTINE_1,9,upgHpL115,Legendary
bloodDante,ADAMANTINE_1,6,upgHpM001,Mythic
bloodDante,ADAMANTINE_1,6,upgHpM004,Mythic
bloodDante,ADAMANTINE_1,7,upgDmgR002,Rare
bloodDante,ADAMANTINE_1,10,upgArmU002,Uncommon
bloodDante,ADAMANTINE_1,15,upgArmU009,Uncommon
bloodDante,ADAMANTINE_1,5,upgHpU002,Uncommon
bloodDeathCompany,STONE_2,1,upgArmC002,Common
bloodDeathCompany,STONE_2,1,upgArmC003,Common
bloodDeathCompany,STONE_2,1,upgDmgC003,Common
bloodDeathCompany,STONE_2,1,upgDmgC011,Common
bloodDeathCompany,STONE_2,1,upgHpC004,Common
bloodDeathCompany,STONE_2,1,upgHpC015,Common
bloodDeathCompany,STONE_3,2,upgArmC001,Common
bloodDeathCompany,STONE_3,2,upgDmgC003,Common
bloodDeathCompany,STONE_3,4,upgDmgC011,Common
bloodDeathCompany,STONE_3,1,upgHpC001,Common
bloodDeathCompany,STONE_3,1,upgHpC002,Common
bloodDeathCompany,STONE_3,1,upgDmgU014,Uncommon
bloodDeathCompany,IRON_1,1,upgDmgC002,Common
bloodDeathCompany,IRON_1,1,upgDmgC004,Common
bloodDeathCompany,IRON_1,6,upgHpC002,Common
bloodDeathCompany,IRON_1,1,upgArmU001,Uncommon
bloodDeathCompany,IRON_1,1,upgArmU002,Uncommon
bloodDeathCompany,IRON_1,1,upgHpU001,Uncommon
bloodDeathCompany,IRON_2,6,upgArmC002,Common
bloodDeathCompany,IRON_2,3,upgHpC006,Common
bloodDeathCompany,IRON_2,3,upgHpC015,Common
bloodDeathCompany,IRON_2,1,upgArmU001,Uncommon
bloodDeathCompany,IRON_2,1,upgDmgU003,Uncommon
bloodDeathCompany,IRON_2,1,upgDmgU014,Uncommon
bloodDeathCompany,IRON_2,1,upgHpU002,Uncommon
bloodDeathCompany,IRON_3,6,upgDmgC002,Common
bloodDeathCompany,IRON_3,6,upgHpC003,Common
bloodDeathCompany,IRON_3,1,upgArmR005,Rare
bloodDeathCompany,IRON_3,1,upgArmU001,Uncommon
bloodDeathCompany,IRON_3,1,upgDmgU011,Uncommon
bloodDeathCompany,IRON_3,1,upgHpU001,Uncommon
bloodDeathCompany,IRON_3,5,upgHpU002,Uncommon
bloodDeathCompany,BRONZE_1,6,upgArmC004,Common
bloodDeathCompany,BRONZE_1,6,upgHpC001,Common
bloodDeathCompany,BRONZE_1,6,upgHpC007,Common
bloodDeathCompany,BRONZE_1,1,upgArmR015,Rare
bloodDeathCompany,BRONZE_1,1,upgDmgR035,Rare
bloodDeathCompany,BRONZE_1,5,upgDmgU014,Uncommon
bloodDeathCompany,BRONZE_1,5,upgHpU001,Uncommon
bloodDeathCompany,BRONZE_1,1,upgHpU006,Uncommon
bloodDeathCompany,BRONZE_2,3,upgArmC001,Common
bloodDeathCompany,BRONZE_2,6,upgArmC002,Common
bloodDeathCompany,BRONZE_2,6,upgDmgC001,Common
bloodDeathCompany,BRONZE_2,3,upgHpC016,Common
bloodDeathCompany,BRONZE_2,1,upgDmgR003,Rare
